"","stim_sex","picID","correct","emotion","race","stimNum","rt","response","partno","sub_sex","acc"
"38202","Male","SurpriseMaleWhite","6","Surprise","White","21","1948","6",56,0,1
"39202","Female","SadFemaleWhite2","4","Sad","White","4","1964","4",56,0,1
"40202","Male","HappyMaleWhite","3","Happy","White","1","2246","3",56,0,1
"41240","Male","DisgustMaleWhite3","5","Disgust","White","15","1981","5",56,0,1
"42216","Male","DisgustMaleWhite6","5","Disgust","White","17","11829","3",56,0,0
"43204","Female","NeutralFemaleWhite2","7","Neutral","White","19","4023","7",56,0,1
"44201","Male","NeutralMaleWhite3","7","Neutral","White","34","440","7",56,0,1
"45201","Female","AngryFemaleWhite","2","Angry","White","6","491","2",56,0,1
"46201","Male","NeutralMaleWhite","7","Neutral","White","30","2827","7",56,0,1
"47201","Female","HappyFemaleWhite","3","Happy","White","7","2251","3",56,0,1
"48201","Female","FearFemaleWhite","1","Fear","White","13","1358","1",56,0,1
"49201","Male","HappyMaleWhite3","3","Happy","White","10","534","3",56,0,1
"50201","Male","SurpriseMaleWhite2","6","Surprise","White","22","1936","6",56,0,1
"51228","Female","HappyFemaleWhite2","3","Happy","white","8","1309","3",56,0,1
"52207","Female","NeutralFemaleWhite","7","Neutral","White","18","77","7",56,0,1
"53194","Male","FearMaleWhite","1","Fear","White","14","536","1",56,0,1
"54190","Female","NeutralFemaleWhite3","7","Neutral","White","20","4139","7",56,0,1
"55190","Female","HappyFemaleWhite3","3","Happy","White","28","1168","3",56,0,1
"56190","Female","FearFemaleWhite2","1","Fear","White","23","762","1",56,0,1
"57190","Male","AngryMaleWhite2","2","Angry","White","31","1349","2",56,0,1
"58190","Male","HappyMaleWhite2","3","Happy","White","9","708","3",56,0,1
"59190","Male","FearMaleWhite2","1","Fear","White","32","1270","1",56,0,1
"60190","Female","DisgustFemaleWhite2","5","Disgust","White","26","1538","5",56,0,1
"21016","Male","SadMaleWhite2","4","Sad","White","12","4221","4",57,0,1
"31051","Female","HappyFemaleWhite3","3","Happy","White","28","1955","3",57,0,1
"41018","Female","DisgustFemaleWhite3","5","Disgust","White","29","3995","7",57,0,0
"51015","Female","FearFemaleWhite","1","Fear","White","13","5108","1",57,0,1
"6174","Male","HappyMaleWhite2","3","Happy","White","9","1363","7",57,0,0
"7174","Male","DisgustMaleWhite5","5","Disgust","White","16","1272","5",57,0,1
"8174","Male","AngryMaleWhite","2","Angry","White","3","1445","2",57,0,1
"9174","Female","DisgustFemaleWhite2","5","Disgust","White","26","1424","5",57,0,1
"10174","Female","SadFemaleWhite2","4","Sad","White","4","3077","4",57,0,1
"11174","Male","NeutralMaleWhite3","7","Neutral","White","34","1660","7",57,0,1
"12174","Female","AngryFemaleWhite2","2","Angry","White","24","11073","2",57,0,1
"13174","Female","NeutralFemaleWhite2","7","Neutral","White","19","2225","3",57,0,0
"14174","Male","AngryMaleWhite2","2","Angry","White","31","1666","6",57,0,0
"15174","Female","NeutralFemaleWhite","7","Neutral","White","18","1533","4",57,0,0
"16174","Male","HappyMaleWhite","3","Happy","White","1","1564","3",57,0,1
"17174","Male","DisgustMaleWhite3","5","Disgust","White","15","1866","5",57,0,1
"18174","Male","SurpriseMaleWhite2","6","Surprise","White","22","2986","6",57,0,1
"19174","Female","SurpriseFemaleWhite2","6","Surprise","White","27","1903","6",57,0,1
"20174","Female","SurpriseFemaleWhite","6","Surprise","White","5","1748","7",57,0,0
"21213","Male","NeutralMaleWhite2","7","Neutral","White","33","1840","2",57,0,0
"22190","Male","SurpriseMaleWhite","6","Surprise","White","21","1201","1",57,0,0
"23177","Male","SadMaleWhite","4","Sad","White","11","1964","4",57,0,1
"24174","Female","FearFemaleWhite2","1","Fear","White","23","2393","6",57,0,0
"25174","Female","NeutralFemaleWhite3","7","Neutral","White","20","1158","7",57,0,1
"26160","Female","AngryFemaleWhite","2","Angry","White","6","1381","2",57,0,1
"27363","Male","HappyMaleWhite3","3","Happy","White","10","1266","3",57,0,1
"28363","Male","FearMaleWhite2","1","Fear","White","32","1184","5",57,0,0
"29363","Male","DisgustMaleWhite6","5","Disgust","White","17","1422","3",57,0,0
"30363","Female","HappyFemaleWhite","3","Happy","White","7","789","3",57,0,1
"31382","Male","FearMaleWhite","1","Fear","White","14","867","1",57,0,1
"32363","Male","NeutralMaleWhite","7","Neutral","White","30","1630","7",57,0,1
"33363","Female","SadFemaleWhite","4","Sad","White","2","1848","4",57,0,1
"34363","Female","HappyFemaleWhite2","3","Happy","white","8","2540","3",57,0,1
"35363","Female","DisgustFemaleWhite","5","Disgust","White","25","1375","5",57,0,1
"27364","Female","HappyFemaleWhite3","3","Happy","White","28","4657","3",58,0,1
"28364","Female","SadFemaleWhite2","4","Sad","White","4","3606","4",58,0,1
"29364","Male","AngryMaleWhite","2","Angry","White","3","2574","2",58,0,1
"30364","Female","FearFemaleWhite","1","Fear","White","13","1948","6",58,0,0
"31383","Female","SurpriseFemaleWhite2","6","Surprise","White","27","4818","6",58,0,1
"32364","Male","NeutralMaleWhite","7","Neutral","White","30","2197","7",58,0,1
"33364","Male","HappyMaleWhite2","3","Happy","White","9","7694","5",58,0,0
"34364","Male","SurpriseMaleWhite2","6","Surprise","White","22","1862","6",58,0,1
"35364","Male","FearMaleWhite","1","Fear","White","14","1144","1",58,0,1
"36207","Female","HappyFemaleWhite","3","Happy","White","7","2357","3",58,0,1
"37203","Male","DisgustMaleWhite3","5","Disgust","White","15","1408","5",58,0,1
"38203","Male","DisgustMaleWhite5","5","Disgust","White","16","5510","5",58,0,1
"39203","Female","HappyFemaleWhite2","3","Happy","white","8","1318","3",58,0,1
"40203","Female","NeutralFemaleWhite2","7","Neutral","White","19","2177","7",58,0,1
"41241","Male","SadMaleWhite","4","Sad","White","11","1284","4",58,0,1
"42217","Male","DisgustMaleWhite6","5","Disgust","White","17","2844","5",58,0,1
"43205","Female","DisgustFemaleWhite2","5","Disgust","White","26","1998","5",58,0,1
"44202","Male","SadMaleWhite2","4","Sad","White","12","4149","4",58,0,1
"45202","Female","DisgustFemaleWhite","5","Disgust","White","25","4198","2",58,0,0
"46202","Female","AngryFemaleWhite2","2","Angry","White","24","5687","2",58,0,1
"47202","Male","FearMaleWhite2","1","Fear","White","32","1053","1",58,0,1
"48202","Female","FearFemaleWhite2","1","Fear","White","23","1155","6",58,0,0
"49202","Female","NeutralFemaleWhite3","7","Neutral","White","20","1217","7",58,0,1
"50202","Female","DisgustFemaleWhite3","5","Disgust","White","29","1087","5",58,0,1
"51229","Male","NeutralMaleWhite3","7","Neutral","White","34","1205","7",58,0,1
"52208","Female","SadFemaleWhite","4","Sad","White","2","8818","1",58,0,0
"53195","Male","SurpriseMaleWhite","6","Surprise","White","21","2562","6",58,0,1
"54191","Male","AngryMaleWhite2","2","Angry","White","31","3611","6",58,0,0
"55191","Female","SurpriseFemaleWhite","6","Surprise","White","5","1629","7",58,0,0
"56191","Male","HappyMaleWhite","3","Happy","White","1","1627","3",58,0,1
"57191","Female","AngryFemaleWhite","2","Angry","White","6","1843","2",58,0,1
"58191","Male","HappyMaleWhite3","3","Happy","White","10","1568","3",58,0,1
"59191","Female","NeutralFemaleWhite","7","Neutral","White","18","3178","4",58,0,0
"60191","Male","NeutralMaleWhite2","7","Neutral","White","33","1698","4",58,0,0
"21017","Female","NeutralFemaleWhite3","7","Neutral","White","20","8599","7",59,0,1
"31052","Male","DisgustMaleWhite6","5","Disgust","White","17","7234","3",59,0,0
"41019","Female","SadFemaleWhite2","4","Sad","White","4","3137","4",59,0,1
"51016","Male","SurpriseMaleWhite","6","Surprise","White","21","2365","6",59,0,1
"6175","Female","HappyFemaleWhite2","3","Happy","white","8","1464","3",59,0,1
"7175","Female","HappyFemaleWhite3","3","Happy","White","28","3422","3",59,0,1
"8175","Male","NeutralMaleWhite3","7","Neutral","White","34","1839","7",59,0,1
"9175","Male","SadMaleWhite2","4","Sad","White","12","2294","4",59,0,1
"10175","Female","DisgustFemaleWhite3","5","Disgust","White","29","3564","5",59,0,1
"11175","Male","NeutralMaleWhite2","7","Neutral","White","33","12496","7",59,0,1
"12175","Female","NeutralFemaleWhite","7","Neutral","White","18","17888","7",59,0,1
"13175","Male","SadMaleWhite","4","Sad","White","11","3246","4",59,0,1
"14175","Male","FearMaleWhite","1","Fear","White","14","5567","1",59,0,1
"15175","Male","AngryMaleWhite2","2","Angry","White","31","1686","2",59,0,1
"16175","Male","DisgustMaleWhite5","5","Disgust","White","16","4833","5",59,0,1
"17175","Female","FearFemaleWhite","1","Fear","White","13","16606","6",59,0,0
"18175","Male","HappyMaleWhite2","3","Happy","White","9","3717","7",59,0,0
"19175","Female","HappyFemaleWhite","3","Happy","White","7","1670","3",59,0,1
"20175","Female","NeutralFemaleWhite2","7","Neutral","White","19","1734","7",59,0,1
"21214","Male","HappyMaleWhite","3","Happy","White","1","945","3",59,0,1
"22191","Female","AngryFemaleWhite","2","Angry","White","6","2618","2",59,0,1
"23178","Female","SurpriseFemaleWhite2","6","Surprise","White","27","2429","6",59,0,1
"24175","Female","SadFemaleWhite","4","Sad","White","2","1457","4",59,0,1
"25175","Male","NeutralMaleWhite","7","Neutral","White","30","473","7",59,0,1
"26161","Male","SurpriseMaleWhite2","6","Surprise","White","22","2560","6",59,0,1
"27365","Female","DisgustFemaleWhite","5","Disgust","White","25","2179","5",59,0,1
"28365","Male","FearMaleWhite2","1","Fear","White","32","2547","1",59,0,1
"29365","Male","HappyMaleWhite3","3","Happy","White","10","3070","3",59,0,1
"30365","Female","AngryFemaleWhite2","2","Angry","White","24","1477","2",59,0,1
"31384","Female","SurpriseFemaleWhite","6","Surprise","White","5","666","7",59,0,0
"32365","Female","FearFemaleWhite2","1","Fear","White","23","1728","6",59,0,0
"33365","Male","AngryMaleWhite","2","Angry","White","3","1358","2",59,0,1
"34365","Male","DisgustMaleWhite3","5","Disgust","White","15","1895","5",59,0,1
"35365","Female","DisgustFemaleWhite2","5","Disgust","White","26","1537","5",59,0,1
"27366","Male","SadMaleWhite2","4","Sad","White","12","3426","4",6,1,1
"28366","Male","FearMaleWhite2","1","Fear","White","32","2328","1",6,1,1
"29366","Female","DisgustFemaleWhite","5","Disgust","White","25","1953","3",6,1,0
"30366","Female","SurpriseFemaleWhite2","6","Surprise","White","27","4305","6",6,1,1
"31385","Female","HappyFemaleWhite3","3","Happy","White","28","1912","3",6,1,1
"32366","Male","DisgustMaleWhite6","5","Disgust","White","17","1863","5",6,1,1
"33366","Male","DisgustMaleWhite5","5","Disgust","White","16","2855","7",6,1,0
"34366","Female","SadFemaleWhite","4","Sad","White","2","3816","4",6,1,1
"35366","Male","NeutralMaleWhite2","7","Neutral","White","33","1387","7",6,1,1
"36208","Female","DisgustFemaleWhite2","5","Disgust","White","26","1695","5",6,1,1
"37204","Female","AngryFemaleWhite","2","Angry","White","6","3113","2",6,1,1
"38204","Male","SurpriseMaleWhite2","6","Surprise","White","22","2241","6",6,1,1
"39204","Male","HappyMaleWhite","3","Happy","White","1","2850","3",6,1,1
"40204","Female","FearFemaleWhite","1","Fear","White","13","2379","6",6,1,0
"41242","Female","DisgustFemaleWhite3","5","Disgust","White","29","3367","1",6,1,0
"42218","Male","FearMaleWhite","1","Fear","White","14","1749","6",6,1,0
"43206","Female","SurpriseFemaleWhite","6","Surprise","White","5","1595","7",6,1,0
"44203","Male","DisgustMaleWhite3","5","Disgust","White","15","1971","4",6,1,0
"45203","Male","NeutralMaleWhite3","7","Neutral","White","34","1881","7",6,1,1
"46203","Male","HappyMaleWhite3","3","Happy","White","10","2017","3",6,1,1
"47203","Male","SadMaleWhite","4","Sad","White","11","4748","4",6,1,1
"48203","Male","AngryMaleWhite2","2","Angry","White","31","2759","2",6,1,1
"49203","Male","NeutralMaleWhite","7","Neutral","White","30","2025","7",6,1,1
"50203","Male","AngryMaleWhite","2","Angry","White","3","995","2",6,1,1
"51230","Female","NeutralFemaleWhite3","7","Neutral","White","20","2285","2",6,1,0
"52209","Female","HappyFemaleWhite","3","Happy","White","7","1900","3",6,1,1
"53196","Female","SadFemaleWhite2","4","Sad","White","4","1532","4",6,1,1
"54192","Female","AngryFemaleWhite2","2","Angry","White","24","1531","7",6,1,0
"55192","Male","SurpriseMaleWhite","6","Surprise","White","21","2164","6",6,1,1
"56192","Female","FearFemaleWhite2","1","Fear","White","23","2004","7",6,1,0
"57192","Female","NeutralFemaleWhite","7","Neutral","White","18","1110","7",6,1,1
"58192","Female","HappyFemaleWhite2","3","Happy","white","8","2188","5",6,1,0
"59192","Male","HappyMaleWhite2","3","Happy","White","9","1099","7",6,1,0
"60192","Female","NeutralFemaleWhite2","7","Neutral","White","19","3046","3",6,1,0
"27367","Male","HappyMaleWhite3","3","Happy","White","10","2388","3",60,0,1
"28367","Male","NeutralMaleWhite3","7","Neutral","White","34","2018","7",60,0,1
"29367","Female","AngryFemaleWhite","2","Angry","White","6","4958","5",60,0,0
"30367","Female","NeutralFemaleWhite3","7","Neutral","White","20","2459","7",60,0,1
"31386","Female","DisgustFemaleWhite","5","Disgust","White","25","1711","4",60,0,0
"32367","Male","NeutralMaleWhite","7","Neutral","White","30","889","7",60,0,1
"33367","Male","DisgustMaleWhite6","5","Disgust","White","17","5614","3",60,0,0
"34367","Female","AngryFemaleWhite2","2","Angry","White","24","1167","7",60,0,0
"35367","Female","SadFemaleWhite","4","Sad","White","2","1531","4",60,0,1
"36209","Female","NeutralFemaleWhite","7","Neutral","White","18","743","7",60,0,1
"37205","Female","FearFemaleWhite2","1","Fear","White","23","2779","4",60,0,0
"38205","Female","DisgustFemaleWhite3","5","Disgust","White","29","1226","5",60,0,1
"39205","Female","NeutralFemaleWhite2","7","Neutral","White","19","1441","4",60,0,0
"40205","Female","SurpriseFemaleWhite","6","Surprise","White","5","902","7",60,0,0
"41243","Male","HappyMaleWhite","3","Happy","White","1","2369","3",60,0,1
"42219","Female","FearFemaleWhite","1","Fear","White","13","2558","1",60,0,1
"43207","Male","DisgustMaleWhite5","5","Disgust","White","16","6040","6",60,0,0
"44204","Male","FearMaleWhite2","1","Fear","White","32","1354","1",60,0,1
"45204","Female","HappyFemaleWhite","3","Happy","White","7","1451","3",60,0,1
"46204","Female","SurpriseFemaleWhite2","6","Surprise","White","27","8918","3",60,0,0
"47204","Male","AngryMaleWhite2","2","Angry","White","31","1316","2",60,0,1
"48204","Female","SadFemaleWhite2","4","Sad","White","4","1651","4",60,0,1
"49204","Male","DisgustMaleWhite3","5","Disgust","White","15","1462","3",60,0,0
"50204","Male","SurpriseMaleWhite2","6","Surprise","White","22","1890","6",60,0,1
"51231","Female","DisgustFemaleWhite2","5","Disgust","White","26","1239","5",60,0,1
"52210","Male","SadMaleWhite2","4","Sad","White","12","1552","7",60,0,0
"53197","Male","AngryMaleWhite","2","Angry","White","3","1590","2",60,0,1
"54193","Female","HappyFemaleWhite2","3","Happy","white","8","1341","3",60,0,1
"55193","Male","SurpriseMaleWhite","6","Surprise","White","21","2104","6",60,0,1
"56193","Male","HappyMaleWhite2","3","Happy","White","9","1134","7",60,0,0
"57193","Male","NeutralMaleWhite2","7","Neutral","White","33","597","7",60,0,1
"58193","Male","FearMaleWhite","1","Fear","White","14","749","6",60,0,0
"59193","Male","SadMaleWhite","4","Sad","White","11","1505","4",60,0,1
"60193","Female","HappyFemaleWhite3","3","Happy","White","28","1225","3",60,0,1
"21018","Male","NeutralMaleWhite2","7","Neutral","White","33","3242","5",61,0,0
"31053","Female","AngryFemaleWhite","2","Angry","White","6","3919","2",61,0,1
"41020","Male","DisgustMaleWhite6","5","Disgust","White","17","7812","3",61,0,0
"51017","Male","FearMaleWhite2","1","Fear","White","32","6228","4",61,0,0
"6176","Male","NeutralMaleWhite3","7","Neutral","White","34","1526","7",61,0,1
"7176","Male","AngryMaleWhite","2","Angry","White","3","5313","2",61,0,1
"8176","Male","SadMaleWhite2","4","Sad","White","12","1678","4",61,0,1
"9176","Male","AngryMaleWhite2","2","Angry","White","31","1671","1",61,0,0
"10176","Female","NeutralFemaleWhite2","7","Neutral","White","19","2173","7",61,0,1
"11176","Male","NeutralMaleWhite","7","Neutral","White","30","1812","7",61,0,1
"12176","Male","DisgustMaleWhite3","5","Disgust","White","15","1695","5",61,0,1
"13176","Female","HappyFemaleWhite2","3","Happy","white","8","2510","3",61,0,1
"14176","Female","HappyFemaleWhite3","3","Happy","White","28","1796","3",61,0,1
"15176","Male","SurpriseMaleWhite","6","Surprise","White","21","1661","6",61,0,1
"16176","Female","NeutralFemaleWhite","7","Neutral","White","18","1507","7",61,0,1
"17176","Male","SadMaleWhite","4","Sad","White","11","2160","4",61,0,1
"18176","Male","HappyMaleWhite","3","Happy","White","1","1601","3",61,0,1
"19176","Male","HappyMaleWhite2","3","Happy","White","9","1358","7",61,0,0
"20176","Female","DisgustFemaleWhite3","5","Disgust","White","29","1927","1",61,0,0
"21215","Female","NeutralFemaleWhite3","7","Neutral","White","20","1855","7",61,0,1
"22192","Female","FearFemaleWhite","1","Fear","White","13","1578","5",61,0,0
"23179","Female","DisgustFemaleWhite","5","Disgust","White","25","1534","5",61,0,1
